,close,close,close,close
coin,EOSUSDT,ETHUSDT,LINKUSDT,LTCUSDT
timestamp,,,,
2020-08-22 01:59:00,3.2228,385.11,14.2141,58.8
2020-08-22 02:00:00,3.2277,385.51,14.2974,58.86
2020-08-22 02:01:00,3.2297,386.11,14.3062,59.01
2020-08-22 02:02:00,3.231,386.29,14.3033,59.02
2020-08-22 02:03:00,3.2386,387.11,14.3146,59.15
2020-08-22 02:04:00,3.2383,387.06,14.3459,59.14
2020-08-22 02:05:00,3.2296,386.18,14.2687,58.89
2020-08-22 02:06:00,3.2323,386.4,14.3461,58.98
2020-08-22 02:07:00,3.2344,386.27,14.3523,59.02
2020-08-22 02:08:00,3.2291,385.74,14.322,58.99
2020-08-22 02:09:00,3.2282,385.75,14.2752,58.95
2020-08-22 02:10:00,3.2264,385.71,14.2935,58.94
2020-08-22 02:11:00,3.2246,385.45,14.2949,58.93
2020-08-22 02:12:00,3.2231,385.48,14.2621,58.88
2020-08-22 02:13:00,3.2201,385.34,14.2057,58.81
2020-08-22 02:14:00,3.2315,386.21,14.2719,58.99
2020-08-22 02:15:00,3.2289,386.05,14.2345,58.9
2020-08-22 02:16:00,3.2234,385.58,14.2469,58.91
2020-08-22 02:17:00,3.2277,386.04,14.2392,58.91
2020-08-22 02:18:00,3.2233,385.82,14.2252,58.84
2020-08-22 02:19:00,3.2226,385.61,14.1618,58.82
2020-08-22 02:20:00,3.2232,385.57,14.1813,58.78
2020-08-22 02:21:00,3.219,385.08,14.1544,58.68
2020-08-22 02:22:00,3.2222,385.05,14.1372,58.68
2020-08-22 02:23:00,3.223,384.88,14.1163,58.66
2020-08-22 02:24:00,3.2194,384.38,14.1353,58.62
2020-08-22 02:25:00,3.2203,384.7,14.1738,58.66
2020-08-22 02:26:00,3.2181,384.43,14.1435,58.63
2020-08-22 02:27:00,3.2168,384.63,14.1166,58.61
2020-08-22 02:28:00,3.2215,385.1,14.1664,58.73
2020-08-22 02:29:00,3.2182,384.75,14.1772,58.64
2020-08-22 02:30:00,3.2197,384.79,14.1929,58.65
2020-08-22 02:31:00,3.2107,384.42,14.159,58.58
2020-08-22 02:32:00,3.2017,383.86,14.0989,58.47
2020-08-22 02:33:00,3.1965,383.79,13.989,58.42
2020-08-22 02:34:00,3.2025,384.03,14.0385,58.43
2020-08-22 02:35:00,3.2035,384.09,14.0368,58.44
2020-08-22 02:36:00,3.2093,384.32,14.0632,58.55
2020-08-22 02:37:00,3.2084,384.25,14.0875,58.54
2020-08-22 02:38:00,3.2118,384.85,14.0823,58.62
2020-08-22 02:39:00,3.2131,385.32,14.0905,58.69
2020-08-22 02:40:00,3.2172,385.37,14.0958,58.74
2020-08-22 02:41:00,3.2256,386.23,14.1297,58.85
2020-08-22 02:42:00,3.2214,386.25,14.1308,58.82
2020-08-22 02:43:00,3.2257,386.81,14.1094,58.83
2020-08-22 02:44:00,3.2239,386.63,14.0969,58.83
2020-08-22 02:45:00,3.2178,386.27,14.0364,58.72
2020-08-22 02:46:00,3.2172,386.01,13.9924,58.68
2020-08-22 02:47:00,3.2175,386.18,14.0438,58.75
2020-08-22 02:48:00,3.2165,385.88,14.0717,58.74
2020-08-22 02:49:00,3.2148,385.94,14.0787,58.73
2020-08-22 02:50:00,3.2185,386.3,14.1287,58.81
2020-08-22 02:51:00,3.2176,385.93,14.1598,58.82
2020-08-22 02:52:00,3.2199,385.95,14.1315,58.85
2020-08-22 02:53:00,3.2193,385.57,14.1507,58.8
2020-08-22 02:54:00,3.2161,385.04,14.1691,58.7
2020-08-22 02:55:00,3.2165,384.93,14.2183,58.81
2020-08-22 02:56:00,3.2152,385.03,14.1619,58.81
2020-08-22 02:57:00,3.2162,385.11,14.1892,58.81
2020-08-22 02:58:00,3.2131,385.07,14.1712,58.81
2020-08-22 02:59:00,3.2148,385.13,14.1428,58.85
2020-08-22 03:00:00,3.2132,385.29,14.1324,58.84
2020-08-22 03:01:00,3.2161,385.37,14.1152,58.87
2020-08-22 03:02:00,3.2169,385.43,14.1216,58.85
2020-08-22 03:03:00,3.2168,385.42,14.1247,58.81
2020-08-22 03:04:00,3.218,385.55,14.1108,58.82
2020-08-22 03:05:00,3.2189,385.7,14.1446,58.82
2020-08-22 03:06:00,3.2274,386.15,14.2052,58.92
2020-08-22 03:07:00,3.2299,386.67,14.1992,58.99
2020-08-22 03:08:00,3.2327,386.78,14.2057,59.05
2020-08-22 03:09:00,3.23,386.62,14.1774,59.02
2020-08-22 03:10:00,3.2297,386.39,14.2196,59.04
2020-08-22 03:11:00,3.2322,386.52,14.2614,59.04
2020-08-22 03:12:00,3.2316,386.24,14.2597,59.02
2020-08-22 03:13:00,3.2313,385.87,14.2929,58.95
2020-08-22 03:14:00,3.2303,385.84,14.3142,58.97
2020-08-22 03:15:00,3.2294,385.49,14.3028,58.9
2020-08-22 03:16:00,3.2268,385.34,14.2899,58.88
2020-08-22 03:17:00,3.2266,385.17,14.2531,58.86
2020-08-22 03:18:00,3.2262,384.98,14.2429,58.87
2020-08-22 03:19:00,3.2223,384.5,14.2,58.79
2020-08-22 03:20:00,3.2189,384.18,14.1655,58.75
2020-08-22 03:21:00,3.2162,383.94,14.1283,58.68
2020-08-22 03:22:00,3.2135,383.79,14.1219,58.66
2020-08-22 03:23:00,3.2138,383.86,14.135,58.6
2020-08-22 03:24:00,3.2131,383.72,14.1321,58.61
2020-08-22 03:25:00,3.2197,384.11,14.1423,58.68
2020-08-22 03:26:00,3.2197,384.21,14.0965,58.68
2020-08-22 03:27:00,3.2179,384.08,14.0834,58.67
2020-08-22 03:28:00,3.2157,383.8,14.0293,58.63
2020-08-22 03:29:00,3.2151,384.09,14.1041,58.64
2020-08-22 03:30:00,3.2161,384.27,14.133,58.69
2020-08-22 03:31:00,3.2222,384.66,14.1107,58.78
2020-08-22 03:32:00,3.2223,384.65,14.1107,58.78
2020-08-22 03:33:00,3.2215,384.45,14.1206,58.74
2020-08-22 03:34:00,3.2222,384.68,14.1601,58.8
2020-08-22 03:35:00,3.2244,384.75,14.1932,58.89
2020-08-22 03:36:00,3.2282,384.92,14.21,58.93
2020-08-22 03:37:00,3.2285,385.27,14.2367,58.89
2020-08-22 03:38:00,3.2335,385.56,14.257,58.97
2020-08-22 03:39:00,3.2298,385.75,14.2205,58.91
2020-08-22 03:40:00,3.2353,386.15,14.245,58.97
2020-08-22 03:41:00,3.2346,385.99,14.2505,58.97
2020-08-22 03:42:00,3.2366,386.46,14.2788,59.02
2020-08-22 03:43:00,3.2365,386.07,14.2522,58.98
2020-08-22 03:44:00,3.2396,386.1,14.2959,59.0
2020-08-22 03:45:00,3.234,385.42,14.2417,58.93
2020-08-22 03:46:00,3.234,385.25,14.1994,58.89
2020-08-22 03:47:00,3.2345,385.04,14.2493,58.93
2020-08-22 03:48:00,3.2326,384.88,14.2296,58.86
2020-08-22 03:49:00,3.2322,384.91,14.2338,58.91
2020-08-22 03:50:00,3.2345,384.71,14.1946,58.93
2020-08-22 03:51:00,3.2364,384.94,14.1901,58.95
2020-08-22 03:52:00,3.2365,384.83,14.174,58.98
2020-08-22 03:53:00,3.2409,385.14,14.1861,59.03
2020-08-22 03:54:00,3.2386,385.01,14.19,59.03
2020-08-22 03:55:00,3.2451,385.66,14.2,59.17
2020-08-22 03:56:00,3.2418,385.66,14.1941,59.16
2020-08-22 03:57:00,3.2516,386.1,14.2589,59.37
2020-08-22 03:58:00,3.2501,386.06,14.2351,59.35
2020-08-22 03:59:00,3.2465,385.39,14.2429,59.28
2020-08-22 04:00:00,3.2376,384.76,14.1818,59.05
2020-08-22 04:01:00,3.2387,385.04,14.1878,59.06
2020-08-22 04:02:00,3.2337,384.67,14.1603,59.01
2020-08-22 04:03:00,3.2345,384.48,14.1271,59.06
2020-08-22 04:04:00,3.2347,384.35,14.1502,59.07
2020-08-22 04:05:00,3.23,384.1,14.1044,58.95
2020-08-22 04:06:00,3.2334,384.27,14.0526,58.95
2020-08-22 04:07:00,3.2328,384.21,14.0481,58.95
2020-08-22 04:08:00,3.2279,383.83,13.9664,58.8
2020-08-22 04:09:00,3.2282,383.84,13.9526,58.92
2020-08-22 04:10:00,3.2354,384.43,14.0353,59.0
2020-08-22 04:11:00,3.2319,384.5,14.0169,58.93
2020-08-22 04:12:00,3.2318,384.27,13.988,58.82
2020-08-22 04:13:00,3.2289,384.15,14.0042,58.78
2020-08-22 04:14:00,3.2236,383.89,13.9691,58.72
2020-08-22 04:15:00,3.23,384.13,13.9355,58.77
2020-08-22 04:16:00,3.2231,383.65,13.8697,58.72
2020-08-22 04:17:00,3.2215,383.55,13.8476,58.64
2020-08-22 04:18:00,3.224,383.73,13.9688,58.7
2020-08-22 04:19:00,3.2196,383.58,13.9183,58.68
2020-08-22 04:20:00,3.2264,384.58,13.9601,58.78
2020-08-22 04:21:00,3.2305,384.79,13.9633,58.84
2020-08-22 04:22:00,3.2229,384.15,13.9485,58.72
2020-08-22 04:23:00,3.2249,384.14,13.95,58.73
2020-08-22 04:24:00,3.2215,383.87,13.9244,58.64
2020-08-22 04:25:00,3.2209,383.75,13.8556,58.63
2020-08-22 04:26:00,3.2189,383.84,13.8657,58.64
2020-08-22 04:27:00,3.2196,383.82,13.876,58.65
2020-08-22 04:28:00,3.2185,383.56,13.8746,58.6
2020-08-22 04:29:00,3.2179,383.15,13.86,58.53
2020-08-22 04:30:00,3.2168,383.28,13.8708,58.52
2020-08-22 04:31:00,3.2178,383.18,13.9037,58.53
2020-08-22 04:32:00,3.2217,383.0,13.9142,58.57
2020-08-22 04:33:00,3.221,382.95,13.9186,58.54
2020-08-22 04:34:00,3.2211,382.84,13.9034,58.57
2020-08-22 04:35:00,3.2211,382.5,13.8642,58.51
2020-08-22 04:36:00,3.2189,381.89,13.8556,58.51
2020-08-22 04:37:00,3.222,382.81,13.8715,58.59
2020-08-22 04:38:00,3.2196,382.23,13.8537,58.55
2020-08-22 04:39:00,3.2157,381.68,13.7966,58.46
2020-08-22 04:40:00,3.2181,382.28,13.8567,58.56
2020-08-22 04:41:00,3.222,382.87,13.8534,58.63
2020-08-22 04:42:00,3.2199,382.59,13.8705,58.54
2020-08-22 04:43:00,3.2154,382.44,13.8686,58.48
2020-08-22 04:44:00,3.2156,382.45,13.9077,58.51
2020-08-22 04:45:00,3.211,382.7,13.9367,58.55
2020-08-22 04:46:00,3.215,382.76,13.917,58.59
2020-08-22 04:47:00,3.2189,383.19,13.9522,58.68
2020-08-22 04:48:00,3.2181,383.68,14.017,58.71
2020-08-22 04:49:00,3.2193,383.37,14.033,58.68
2020-08-22 04:50:00,3.2178,383.38,14.0024,58.6
2020-08-22 04:51:00,3.214,383.04,13.961,58.46
2020-08-22 04:52:00,3.2129,383.03,13.9588,58.47
2020-08-22 04:53:00,3.2106,382.68,13.9424,58.44
2020-08-22 04:54:00,3.2063,382.59,13.9671,58.38
2020-08-22 04:55:00,3.2027,382.35,13.9321,58.35
2020-08-22 04:56:00,3.205,382.35,13.934,58.43
2020-08-22 04:57:00,3.2023,382.23,13.9344,58.41
2020-08-22 04:58:00,3.1994,381.88,13.887,58.24
2020-08-22 04:59:00,3.2056,382.11,13.9162,58.41
2020-08-22 05:00:00,3.2136,383.49,13.8978,58.55
2020-08-22 05:01:00,3.2158,383.68,13.9547,58.59
2020-08-22 05:02:00,3.2179,383.52,13.9759,58.57
2020-08-22 05:03:00,3.2163,383.37,13.96,58.44
2020-08-22 05:04:00,3.2164,383.6,13.9652,58.33
2020-08-22 05:05:00,3.2208,384.06,13.9784,58.57
2020-08-22 05:06:00,3.2217,383.96,14.0105,58.55
2020-08-22 05:07:00,3.2256,384.53,14.063,58.63
2020-08-22 05:08:00,3.2259,384.52,14.0894,58.64
2020-08-22 05:09:00,3.2275,384.48,14.1018,58.65
2020-08-22 05:10:00,3.2261,384.37,14.0752,58.62
2020-08-22 05:11:00,3.2257,384.63,14.0651,58.65
2020-08-22 05:12:00,3.219,383.92,13.9805,58.37
2020-08-22 05:13:00,3.2231,384.25,14.0816,58.56
2020-08-22 05:14:00,3.2244,384.26,14.0777,58.59
2020-08-22 05:15:00,3.2222,384.11,14.0275,58.56
2020-08-22 05:16:00,3.2252,384.42,14.0773,58.65
2020-08-22 05:17:00,3.2285,384.68,14.1409,58.72
2020-08-22 05:18:00,3.2301,384.82,14.1502,58.71
2020-08-22 05:19:00,3.2306,384.81,14.1172,58.72
2020-08-22 05:20:00,3.2323,384.82,14.132,58.73
2020-08-22 05:21:00,3.233,384.79,14.0972,58.7
2020-08-22 05:22:00,3.2336,385.18,14.1351,58.77
2020-08-22 05:23:00,3.2316,385.09,14.1363,58.7
2020-08-22 05:24:00,3.2369,385.55,14.1241,58.78
2020-08-22 05:25:00,3.2364,385.41,14.11,58.8
2020-08-22 05:26:00,3.2331,385.14,14.0981,58.75
2020-08-22 05:27:00,3.2336,385.18,14.1117,58.8
2020-08-22 05:28:00,3.2275,384.77,14.1233,58.67
2020-08-22 05:29:00,3.2297,384.74,14.1601,58.8
2020-08-22 05:30:00,3.231,384.89,14.1804,58.84
2020-08-22 05:31:00,3.2378,385.25,14.2432,58.97
2020-08-22 05:32:00,3.2376,385.73,14.1545,58.88
2020-08-22 05:33:00,3.2373,385.61,14.16,58.91
2020-08-22 05:34:00,3.239,385.7,14.1596,58.9
2020-08-22 05:35:00,3.2378,385.48,14.1908,58.9
2020-08-22 05:36:00,3.2346,385.41,14.1764,58.85
2020-08-22 05:37:00,3.2353,385.25,14.1941,58.88
2020-08-22 05:38:00,3.2359,385.26,14.1481,58.88
2020-08-22 05:39:00,3.2323,385.04,14.0963,58.86
2020-08-22 05:40:00,3.2391,385.68,14.1504,58.95
2020-08-22 05:41:00,3.2353,385.45,14.1488,58.92
2020-08-22 05:42:00,3.2387,385.78,14.1855,58.95
2020-08-22 05:43:00,3.2377,385.62,14.1651,58.92
2020-08-22 05:44:00,3.2311,385.23,14.1107,58.88
2020-08-22 05:45:00,3.2335,385.45,14.1242,58.89
2020-08-22 05:46:00,3.2333,385.5,14.11,58.9
2020-08-22 05:47:00,3.2332,385.51,14.0859,58.88
2020-08-22 05:48:00,3.2374,385.92,14.1454,58.95
2020-08-22 05:49:00,3.24,385.92,14.169,58.97
2020-08-22 05:50:00,3.2395,386.13,14.1978,59.02
2020-08-22 05:51:00,3.2411,386.13,14.1434,58.99
2020-08-22 05:52:00,3.2456,386.26,14.1611,59.03
2020-08-22 05:53:00,3.2399,385.91,14.1298,58.92
2020-08-22 05:54:00,3.2373,385.83,14.1012,58.87
2020-08-22 05:55:00,3.2371,385.61,14.1,58.87
2020-08-22 05:56:00,3.2363,385.53,14.1001,58.91
2020-08-22 05:57:00,3.2337,385.51,14.0926,58.91
2020-08-22 05:58:00,3.2324,385.36,14.08,58.92
2020-08-22 05:59:00,3.2416,386.07,14.0939,59.08
2020-08-22 06:00:00,3.2492,386.81,14.1608,59.17
2020-08-22 06:01:00,3.2539,387.09,14.2348,59.19
2020-08-22 06:02:00,3.248,387.09,14.236,59.17
2020-08-22 06:03:00,3.2508,387.51,14.3462,59.21
2020-08-22 06:04:00,3.2526,387.52,14.3113,59.18
2020-08-22 06:05:00,3.2509,387.53,14.336,59.14
2020-08-22 06:06:00,3.2545,388.24,14.3396,59.18
2020-08-22 06:07:00,3.2532,387.95,14.3557,59.08
2020-08-22 06:08:00,3.2483,387.56,14.2982,59.06
2020-08-22 06:09:00,3.2488,387.52,14.35,59.05
2020-08-22 06:10:00,3.2492,387.73,14.382,59.06
2020-08-22 06:11:00,3.253,387.88,14.4127,59.14
2020-08-22 06:12:00,3.2509,387.89,14.364,59.11
2020-08-22 06:13:00,3.2564,388.52,14.371,59.24
2020-08-22 06:14:00,3.2518,388.37,14.407,59.23
2020-08-22 06:15:00,3.2521,388.29,14.3379,59.21
2020-08-22 06:16:00,3.2508,388.02,14.3934,59.14
2020-08-22 06:17:00,3.2567,388.52,14.403,59.26
2020-08-22 06:18:00,3.2566,388.99,14.4001,59.23
2020-08-22 06:19:00,3.2597,389.05,14.4166,59.23
2020-08-22 06:20:00,3.2666,389.27,14.5588,59.32
2020-08-22 06:21:00,3.2665,389.35,14.6319,59.3
2020-08-22 06:22:00,3.2681,389.39,14.68,59.34
2020-08-22 06:23:00,3.2779,389.82,14.74,59.39
2020-08-22 06:24:00,3.2786,390.13,14.7042,59.31
2020-08-22 06:25:00,3.2773,390.18,14.7091,59.3
2020-08-22 06:26:00,3.2778,389.59,14.6238,59.31
2020-08-22 06:27:00,3.2685,389.61,14.6888,59.22
2020-08-22 06:28:00,3.2815,390.06,14.6734,59.43
2020-08-22 06:29:00,3.2847,391.02,14.6662,59.5
2020-08-22 06:30:00,3.2908,391.87,14.6269,59.56
2020-08-22 06:31:00,3.2792,391.07,14.6363,59.44
2020-08-22 06:32:00,3.2848,391.34,14.5696,59.47
2020-08-22 06:33:00,3.2882,391.55,14.588,59.53
2020-08-22 06:34:00,3.2771,390.98,14.5372,59.48
2020-08-22 06:35:00,3.2763,390.52,14.5936,59.48
2020-08-22 06:36:00,3.2828,390.75,14.6086,59.51
2020-08-22 06:37:00,3.2849,390.69,14.6131,59.48
2020-08-22 06:38:00,3.2793,390.11,14.6009,59.37
2020-08-22 06:39:00,3.279,390.04,14.6044,59.37
2020-08-22 06:40:00,3.2723,389.67,14.5855,59.33
2020-08-22 06:41:00,3.2735,389.83,14.6052,59.39
2020-08-22 06:42:00,3.2785,390.03,14.5941,59.44
2020-08-22 06:43:00,3.279,389.68,14.5687,59.4
2020-08-22 06:44:00,3.2817,389.94,14.5656,59.42
2020-08-22 06:45:00,3.282,390.69,14.6348,59.44
2020-08-22 06:46:00,3.281,390.79,14.699,59.47
2020-08-22 06:47:00,3.2891,390.83,14.6843,59.52
2020-08-22 06:48:00,3.2851,390.54,14.7552,59.48
2020-08-22 06:49:00,3.2782,389.95,14.71,59.36
2020-08-22 06:50:00,3.2822,389.63,14.7837,59.43
2020-08-22 06:51:00,3.2834,389.67,14.8404,59.37
2020-08-22 06:52:00,3.2877,390.3,14.8,59.46
2020-08-22 06:53:00,3.2957,390.76,14.8223,59.48
2020-08-22 06:54:00,3.2926,390.8,14.8315,59.44
2020-08-22 06:55:00,3.2889,390.9,14.8099,59.46
2020-08-22 06:56:00,3.2865,390.73,14.8155,59.42
2020-08-22 06:57:00,3.2903,391.57,14.8374,59.42
2020-08-22 06:58:00,3.2931,391.76,14.9196,59.44
2020-08-22 06:59:00,3.2959,392.14,14.9653,59.48
2020-08-22 07:00:00,3.2917,392.35,14.8813,59.44
2020-08-22 07:01:00,3.286,391.38,14.8577,59.37
2020-08-22 07:02:00,3.2824,391.1,14.8796,59.32
2020-08-22 07:03:00,3.2774,390.77,14.801,59.24
2020-08-22 07:04:00,3.2786,390.76,14.8025,59.23
2020-08-22 07:05:00,3.2819,390.76,14.7967,59.27
2020-08-22 07:06:00,3.278,390.29,14.8144,59.23
2020-08-22 07:07:00,3.2783,390.39,14.7729,59.21
2020-08-22 07:08:00,3.2775,390.34,14.7808,59.23
2020-08-22 07:09:00,3.2797,390.5,14.7915,59.33
2020-08-22 07:10:00,3.2802,390.47,14.776,59.32
2020-08-22 07:11:00,3.2784,390.12,14.7388,59.24
2020-08-22 07:12:00,3.2823,390.39,14.8088,59.32
2020-08-22 07:13:00,3.2823,390.82,14.8378,59.34
2020-08-22 07:14:00,3.2849,390.82,14.8385,59.38
2020-08-22 07:15:00,3.2818,390.35,14.8016,59.32
2020-08-22 07:16:00,3.2835,390.61,14.7983,59.35
2020-08-22 07:17:00,3.2815,390.3,14.786,59.26
2020-08-22 07:18:00,3.2781,389.78,14.75,59.21
2020-08-22 07:19:00,3.2764,389.53,14.7042,59.2
2020-08-22 07:20:00,3.2787,389.85,14.6954,59.28
2020-08-22 07:21:00,3.2752,389.77,14.7058,59.25
2020-08-22 07:22:00,3.2696,389.76,14.6847,59.2
2020-08-22 07:23:00,3.2715,389.9,14.722,59.25
2020-08-22 07:24:00,3.2728,390.18,14.7258,59.29
2020-08-22 07:25:00,3.273,390.29,14.7213,59.35
2020-08-22 07:26:00,3.281,390.77,14.7789,59.44
2020-08-22 07:27:00,3.2734,390.41,14.7726,59.3
2020-08-22 07:28:00,3.2761,390.48,14.7721,59.35
2020-08-22 07:29:00,3.2763,390.41,14.7398,59.33
2020-08-22 07:30:00,3.2731,390.05,14.7,59.25
2020-08-22 07:31:00,3.2733,389.76,14.6729,59.26
2020-08-22 07:32:00,3.2774,390.25,14.7075,59.36
2020-08-22 07:33:00,3.277,389.93,14.6869,59.35
2020-08-22 07:34:00,3.2786,389.9,14.6678,59.37
2020-08-22 07:35:00,3.2777,389.95,14.6862,59.35
2020-08-22 07:36:00,3.277,389.83,14.7217,59.35
2020-08-22 07:37:00,3.2789,389.94,14.6944,59.37
2020-08-22 07:38:00,3.2783,389.83,14.6968,59.39
2020-08-22 07:39:00,3.2832,390.51,14.7356,59.5
2020-08-22 07:40:00,3.2862,391.04,14.8143,59.64
2020-08-22 07:41:00,3.2902,391.43,14.8252,59.68
2020-08-22 07:42:00,3.2891,391.21,14.7995,59.65
2020-08-22 07:43:00,3.2872,391.13,14.76,59.66
2020-08-22 07:44:00,3.2889,391.32,14.7842,59.63
2020-08-22 07:45:00,3.2856,391.07,14.7917,59.61
2020-08-22 07:46:00,3.286,391.51,14.8504,59.66
2020-08-22 07:47:00,3.2852,391.31,14.8466,59.62
2020-08-22 07:48:00,3.2835,390.86,14.8446,59.63
2020-08-22 07:49:00,3.282,390.58,14.8691,59.57
2020-08-22 07:50:00,3.2792,390.32,14.8358,59.51
2020-08-22 07:51:00,3.2776,390.16,14.8322,59.51
2020-08-22 07:52:00,3.285,390.87,14.8569,59.72
2020-08-22 07:53:00,3.281,390.67,14.8137,59.67
2020-08-22 07:54:00,3.2791,390.58,14.842,59.7
2020-08-22 07:55:00,3.2821,390.54,14.8165,59.71
2020-08-22 07:56:00,3.2836,390.65,14.8067,59.7
2020-08-22 07:57:00,3.29,391.05,14.8679,59.75
2020-08-22 07:58:00,3.2918,391.2,14.855,59.75
2020-08-22 07:59:00,3.2926,391.11,14.8137,59.7
2020-08-22 08:00:00,3.2991,392.27,14.8499,59.86
2020-08-22 08:01:00,3.2994,391.99,14.8535,59.82
2020-08-22 08:02:00,3.296,391.64,14.88,59.81
2020-08-22 08:03:00,3.2914,391.24,14.85,59.67
2020-08-22 08:04:00,3.2906,390.75,14.8005,59.63
2020-08-22 08:05:00,3.2917,390.86,14.7991,59.7
2020-08-22 08:06:00,3.2905,390.31,14.7108,59.61
2020-08-22 08:07:00,3.2881,390.28,14.7131,59.63
2020-08-22 08:08:00,3.2848,390.48,14.69,59.62
2020-08-22 08:09:00,3.2837,390.3,14.7166,59.6
2020-08-22 08:10:00,3.2886,390.39,14.7202,59.74
2020-08-22 08:11:00,3.2847,390.35,14.7173,59.63
2020-08-22 08:12:00,3.2851,390.13,14.6914,59.61
2020-08-22 08:13:00,3.2948,391.25,14.7691,59.8
2020-08-22 08:14:00,3.2943,391.17,14.7298,59.79
2020-08-22 08:15:00,3.3028,392.08,14.7906,59.88
2020-08-22 08:16:00,3.2985,391.27,14.7579,59.78
2020-08-22 08:17:00,3.2973,391.26,14.7402,59.82
2020-08-22 08:18:00,3.3003,391.32,14.7397,59.8
2020-08-22 08:19:00,3.2962,391.2,14.6609,59.7
2020-08-22 08:20:00,3.303,391.94,14.7094,59.89
2020-08-22 08:21:00,3.3076,391.89,14.7194,59.86
2020-08-22 08:22:00,3.3059,392.08,14.7334,59.89
2020-08-22 08:23:00,3.3161,393.09,14.7468,60.03
2020-08-22 08:24:00,3.3108,392.66,14.7467,59.98
2020-08-22 08:25:00,3.314,392.78,14.7296,60.02
2020-08-22 08:26:00,3.3149,393.15,14.69,60.01
2020-08-22 08:27:00,3.3153,393.31,14.6944,60.02
2020-08-22 08:28:00,3.3155,393.38,14.6838,59.98
2020-08-22 08:29:00,3.3081,393.21,14.6898,59.94
2020-08-22 08:30:00,3.3089,393.41,14.748,60.04
2020-08-22 08:31:00,3.2981,392.88,14.6905,59.9
2020-08-22 08:32:00,3.3038,393.09,14.7257,59.88
2020-08-22 08:33:00,3.303,393.0,14.6897,59.92
2020-08-22 08:34:00,3.302,392.86,14.688,59.87
2020-08-22 08:35:00,3.3057,393.2,14.6851,59.93
2020-08-22 08:36:00,3.3068,393.89,14.7161,59.93
2020-08-22 08:37:00,3.3021,394.01,14.6989,59.91
2020-08-22 08:38:00,3.3045,394.35,14.6852,59.96
2020-08-22 08:39:00,3.3053,394.46,14.6936,59.97
2020-08-22 08:40:00,3.3093,394.45,14.6943,60.02
2020-08-22 08:41:00,3.3077,394.18,14.7198,59.97
2020-08-22 08:42:00,3.3089,393.76,14.7015,59.96
2020-08-22 08:43:00,3.3019,393.17,14.6604,59.85
2020-08-22 08:44:00,3.3024,393.03,14.6557,59.82
2020-08-22 08:45:00,3.3027,393.2,14.6475,59.85
2020-08-22 08:46:00,3.2995,393.42,14.6142,59.84
2020-08-22 08:47:00,3.3046,393.56,14.6288,59.86
2020-08-22 08:48:00,3.3045,393.52,14.6404,59.86
2020-08-22 08:49:00,3.299,393.34,14.6402,59.79
2020-08-22 08:50:00,3.2965,392.65,14.6102,59.75
2020-08-22 08:51:00,3.2932,392.55,14.5737,59.75
2020-08-22 08:52:00,3.2954,392.45,14.578,59.8
2020-08-22 08:53:00,3.2967,392.64,14.6164,59.79
2020-08-22 08:54:00,3.3,392.93,14.6228,59.82
2020-08-22 08:55:00,3.2957,392.53,14.5954,59.75
2020-08-22 08:56:00,3.2928,392.44,14.5492,59.65
2020-08-22 08:57:00,3.2928,392.33,14.5473,59.68
2020-08-22 08:58:00,3.2896,392.24,14.53,59.65
2020-08-22 08:59:00,3.293,392.43,14.5774,59.68
2020-08-22 09:00:00,3.3001,392.66,14.5833,59.67
2020-08-22 09:01:00,3.2984,392.27,14.5644,59.63
2020-08-22 09:02:00,3.3018,392.4,14.5579,59.71
2020-08-22 09:03:00,3.2972,391.97,14.5611,59.6
2020-08-22 09:04:00,3.2965,392.17,14.525,59.65
2020-08-22 09:05:00,3.2928,391.81,14.5103,59.6
2020-08-22 09:06:00,3.2943,391.98,14.5077,59.61
2020-08-22 09:07:00,3.2945,392.21,14.5237,59.65
2020-08-22 09:08:00,3.2929,392.05,14.5045,59.6
2020-08-22 09:09:00,3.2879,391.59,14.4969,59.57
2020-08-22 09:10:00,3.2807,390.9,14.5309,59.56
2020-08-22 09:11:00,3.278,390.96,14.5803,59.63
2020-08-22 09:12:00,3.2772,390.81,14.5793,59.64
2020-08-22 09:13:00,3.2824,391.4,14.59,59.73
2020-08-22 09:14:00,3.2836,391.07,14.6039,59.71
2020-08-22 09:15:00,3.284,391.43,14.635,59.74
2020-08-22 09:16:00,3.2853,391.24,14.6254,59.78
2020-08-22 09:17:00,3.2858,391.46,14.6179,59.76
2020-08-22 09:18:00,3.285,391.28,14.5664,59.73
2020-08-22 09:19:00,3.2852,391.39,14.573,59.71
2020-08-22 09:20:00,3.2805,391.38,14.5721,59.56
2020-08-22 09:21:00,3.2773,390.69,14.5782,59.52
2020-08-22 09:22:00,3.2768,390.67,14.5974,59.48
2020-08-22 09:23:00,3.2754,390.65,14.6041,59.46
2020-08-22 09:24:00,3.2733,390.39,14.5901,59.39
2020-08-22 09:25:00,3.2806,390.72,14.6222,59.48
2020-08-22 09:26:00,3.2833,390.95,14.6579,59.52
2020-08-22 09:27:00,3.2877,390.97,14.6424,59.55
2020-08-22 09:28:00,3.2867,390.92,14.7037,59.51
2020-08-22 09:29:00,3.2863,390.88,14.6702,59.52
2020-08-22 09:30:00,3.287,390.95,14.676,59.5
2020-08-22 09:31:00,3.2884,391.14,14.6749,59.51
